property_id,event_name,date,price,price_range_min,price_range_max,price_changed,sqft,datasource_name,source
M4341202436,Price Changed,2020-02-03T17:00:00Z,539900,,,10000,1198,BrightMLS,MLS #PAPH723952
M4341202436,Price Changed,2019-04-30T17:00:00Z,529900,,,-10000,1198,BrightMLS,MLS #PAPH723952
M4341202436,Listed,2019-03-07T17:00:00Z,539900,,,0,1198,BrightMLS,MLS #PAPH723952
