property_id,event_name,date,price,price_range_min,price_range_max,price_changed,sqft,datasource_name,source
M4429581416,Price Changed,2020-09-09T17:00:00Z,365000,,,-30000,1207,BrightMLS,MLS #PAPH919082
M4429581416,Listed,2020-07-30T17:00:00Z,395000,,,0,1207,BrightMLS,MLS #PAPH919082
M4429581416,Sold,2007-05-01T17:00:00Z,360000,,,0,1366,BrightMLS,MLS #4946744
M4429581416,Listed,2007-02-14T17:00:00Z,360000,,,0,1366,BrightMLS,MLS #4946744
M4429581416,Listed,2006-08-15T17:00:00Z,359900,,,0,1209,BrightMLS,MLS #4793983
M4429581416,Listed,2006-02-17T17:00:00Z,359900,,,0,1209,BrightMLS,MLS #4677648
