property_id,event_name,date,price,price_range_min,price_range_max,price_changed,sqft,datasource_name,source
M3262834039,Price Changed,2020-08-07T17:00:00Z,49000,,,10000,742,BrightMLS,MLS #PAPH872630
M3262834039,Listed,2020-06-04T17:00:00Z,39000,,,0,742,BrightMLS,MLS #PAPH872630
