property_id,event_name,date,price,price_range_min,price_range_max,price_changed,sqft,datasource_name,source
M4227514410,Price Changed,2020-07-21T17:00:00Z,39900,,,-5100,0,BrightMLS,MLS #PAPH864822
M4227514410,Listed,2020-01-21T17:00:00Z,45000,,,0,0,BrightMLS,MLS #PAPH864822
